CUST_0041,TXN_00001282,183.78,2023-07-18
CUST_0060,TXN_00001283,874.69,2023-10-16
CUST_0079,TXN_00001284,811.27,2023-05-05
CUST_0097,TXN_00001285,609.78,2023-02-11
CUST_0046,TXN_00001286,10.68,2023-04-23
CUST_0065,TXN_00001287,567.09,2023-10-14
CUST_0081,TXN_00001288,726.81,2023-11-17
CUST_0095,TXN_00001289,996.27,2023-05-21
CUST_0068,TXN_00001290,858.63,2023-12-03
CUST_0078,TXN_00001291,337.82,2023-10-14
CUST_0035,TXN_00001292,602.2,2023-07-05
CUST_0013,TXN_00001293,570.75,2023-12-18
CUST_0032,TXN_00001294,41.61,2023-12-15
CUST_0072,TXN_00001295,721.07,2023-09-18
CUST_0096,TXN_00001296,265.07,2023-01-13
CUST_0042,TXN_00001297,749.69,2023-01-01
CUST_0019,TXN_00001298,318.77,2023-06-07
CUST_0074,TXN_00001299,692.12,2023-10-25
CUST_0024,TXN_00001300,660.55,2023-06-14
CUST_0054,TXN_00001301,420.23,2023-08-22
CUST_0005,TXN_00001302,581.05,2023-08-31
CUST_0005,TXN_00001303,188.61,2023-03-22
CUST_0084,TXN_00001304,806.6,2023-05-04
CUST_0098,TXN_00001305,573.57,2023-09-24
CUST_0057,TXN_00001306,223.96,2023-01-22
CUST_0041,TXN_00001307,580.26,2023-12-20
CUST_0041,TXN_00001308,890.6,2023-11-09
CUST_0054,TXN_00001309,640.97,2023-09-12
CUST_0051,TXN_00001310,864.46,2023-03-18
CUST_0083,TXN_00001311,469.61,2023-03-08
CUST_0099,TXN_00001312,800.34,2023-02-14
CUST_0062,TXN_00001313,811.28,2023-11-16
CUST_0001,TXN_00001314,950.08,2023-06-13
CUST_0010,TXN_00001315,88.8,2023-09-18
CUST_0080,TXN_00001316,252.93,2023-03-02
CUST_0001,TXN_00001317,810.94,2023-10-28
CUST_0037,TXN_00001318,39.52,2023-10-04
CUST_0056,TXN_00001319,556.11,2023-02-10
CUST_0080,TXN_00001320,527.08,2023-12-30
CUST_0034,TXN_00001321,198.3,2023-12-06
CUST_0073,TXN_00001322,683.21,2023-09-14
CUST_0008,TXN_00001323,566.45,2023-06-24
CUST_0056,TXN_00001324,883.82,2023-12-09
CUST_0027,TXN_00001325,788.17,2023-01-10
CUST_0040,TXN_00001326,576.61,2023-04-11
CUST_0029,TXN_00001327,139.3,2023-09-12
CUST_0036,TXN_00001328,678.69,2023-06-22
CUST_0091,TXN_00001329,36.72,2023-01-23
CUST_0075,TXN_00001330,802.4,2023-06-10
CUST_0039,TXN_00001331,443.02,2023-11-18
CUST_0044,TXN_00001332,434.56,2023-09-20
CUST_0034,TXN_00001333,201.02,2023-10-05
CUST_0084,TXN_00001334,471.0,2023-06-18
CUST_0089,TXN_00001335,473.64,2023-04-26
CUST_0091,TXN_00001336,618.65,2023-07-23
CUST_0024,TXN_00001337,699.58,2023-05-11
CUST_0030,TXN_00001338,145.89,2023-09-21
CUST_0055,TXN_00001339,378.52,2023-12-11
CUST_0071,TXN_00001340,75.63,2023-08-23
CUST_0011,TXN_00001341,16.23,2023-12-12
CUST_0094,TXN_00001342,735.56,2023-01-03
CUST_0093,TXN_00001343,153.23,2023-01-14
CUST_0070,TXN_00001344,54.61,2023-08-07
CUST_0027,TXN_00001345,113.24,2023-01-16
CUST_0046,TXN_00001346,492.05,2023-04-19
CUST_0027,TXN_00001347,584.8,2023-01-09
CUST_0040,TXN_00001348,412.11,2023-04-15
CUST_0039,TXN_00001349,651.49,2023-09-30
CUST_0075,TXN_00001350,142.23,2023-05-17
CUST_0098,TXN_00001351,417.04,2023-12-29
CUST_0081,TXN_00001352,591.57,2023-04-03
CUST_0051,TXN_00001353,900.2,2023-04-20
CUST_0071,TXN_00001354,923.76,2023-09-07
CUST_0005,TXN_00001355,962.65,2023-03-01
CUST_0083,TXN_00001356,66.14,2023-08-27
CUST_0035,TXN_00001357,421.41,2023-03-03
CUST_0044,TXN_00001358,131.51,2023-04-15
CUST_0045,TXN_00001359,26.99,2023-04-24
CUST_0060,TXN_00001360,433.24,2023-06-04
CUST_0050,TXN_00001361,493.18,2023-04-06
CUST_0039,TXN_00001362,669.74,2023-05-06
CUST_0030,TXN_00001363,279.13,2023-12-18
CUST_0030,TXN_00001364,335.4,2023-09-02
CUST_0020,TXN_00001365,48.56,2023-08-06
CUST_0022,TXN_00001366,14.96,2023-12-08
CUST_0043,TXN_00001367,944.59,2023-11-03
CUST_0094,TXN_00001368,909.56,2023-06-29
CUST_0015,TXN_00001369,762.27,2023-11-10
CUST_0083,TXN_00001370,129.95,2023-05-21
CUST_0032,TXN_00001371,975.23,2023-11-26
CUST_0083,TXN_00001372,781.87,2023-07-25
CUST_0087,TXN_00001373,772.25,2023-12-05
CUST_0037,TXN_00001374,929.23,2023-08-30
CUST_0043,TXN_00001375,73.35,2023-09-21
CUST_0046,TXN_00001376,540.34,2023-09-26
CUST_0012,TXN_00001377,513.06,2023-02-24
CUST_0061,TXN_00001378,240.03,2023-08-23
CUST_0058,TXN_00001379,393.1,2023-02-01
CUST_0003,TXN_00001380,796.43,2023-03-22
CUST_0050,TXN_00001381,315.84,2023-04-24
CUST_0072,TXN_00001382,303.62,2023-07-16
CUST_0054,TXN_00001383,434.8,2023-12-15
CUST_0084,TXN_00001384,750.24,2023-01-15
CUST_0056,TXN_00001385,211.06,2023-05-08
CUST_0005,TXN_00001386,991.06,2023-03-10
CUST_0079,TXN_00001387,949.66,2023-07-23
CUST_0073,TXN_00001388,168.64,2023-12-14
CUST_0069,TXN_00001389,135.65,2023-10-24
CUST_0093,TXN_00001390,455.72,2023-08-05
CUST_0048,TXN_00001391,385.79,2023-05-20
CUST_0072,TXN_00001392,221.44,2023-11-15
CUST_0005,TXN_00001393,73.93,2023-11-06
CUST_0068,TXN_00001394,709.21,2023-09-03
CUST_0059,TXN_00001395,41.88,2023-04-29
CUST_0057,TXN_00001396,478.75,2023-08-31
CUST_0055,TXN_00001397,731.95,2023-02-19
CUST_0082,TXN_00001398,948.61,2023-07-18
CUST_0074,TXN_00001399,753.76,2023-08-31
CUST_0008,TXN_00001400,169.33,2023-03-14
CUST_0001,TXN_00001401,17.17,2023-02-06
CUST_0088,TXN_00001402,975.43,2023-01-29
CUST_0064,TXN_00001403,833.82,2023-05-31
CUST_0010,TXN_00001404,943.06,2023-05-04
CUST_0014,TXN_00001405,55.7,2023-07-01
CUST_0041,TXN_00001406,607.28,2023-02-18
CUST_0050,TXN_00001407,75.17,2023-05-30
CUST_0086,TXN_00001408,218.57,2023-04-11
CUST_0039,TXN_00001409,785.22,2023-03-03
CUST_0038,TXN_00001410,931.64,2023-03-15
CUST_0095,TXN_00001411,751.91,2023-09-03
CUST_0071,TXN_00001412,278.7,2023-06-05
CUST_0100,TXN_00001413,28.47,2023-06-03
CUST_0020,TXN_00001414,768.44,2023-11-20
CUST_0061,TXN_00001415,137.18,2023-07-01
CUST_0021,TXN_00001416,493.64,2023-09-05
CUST_0009,TXN_00001417,459.43,2023-09-29
CUST_0075,TXN_00001418,410.01,2023-06-09
CUST_0064,TXN_00001419,796.31,2023-05-19
CUST_0078,TXN_00001420,948.91,2023-05-03
CUST_0012,TXN_00001421,225.09,2023-02-14
CUST_0084,TXN_00001422,661.21,2023-07-13
CUST_0035,TXN_00001423,635.65,2023-05-13
CUST_0031,TXN_00001424,602.43,2023-03-03
CUST_0036,TXN_00001425,547.67,2023-05-25
CUST_0061,TXN_00001426,374.11,2023-11-19
CUST_0054,TXN_00001427,71.86,2023-12-19
CUST_0013,TXN_00001428,771.01,2023-07-26
CUST_0043,TXN_00001429,852.91,2023-05-30
CUST_0047,TXN_00001430,928.61,2023-02-23
CUST_0060,TXN_00001431,539.74,2023-12-27
CUST_0074,TXN_00001432,535.95,2023-03-18
CUST_0015,TXN_00001433,608.76,2023-12-13
CUST_0052,TXN_00001434,49.44,2023-12-13
CUST_0027,TXN_00001435,481.53,2023-08-22
CUST_0085,TXN_00001436,576.6,2023-11-25
CUST_0060,TXN_00001437,108.01,2023-11-24
CUST_0017,TXN_00001438,359.12,2023-11-30
CUST_0097,TXN_00001439,401.58,2023-07-02
CUST_0074,TXN_00001440,494.5,2023-02-23
CUST_0067,TXN_00001441,828.46,2023-08-09
CUST_0056,TXN_00001442,27.0,2023-05-17
CUST_0018,TXN_00001443,909.1,2023-04-26
CUST_0010,TXN_00001444,645.11,2023-10-09
CUST_0055,TXN_00001445,196.29,2023-02-03
CUST_0094,TXN_00001446,792.82,2023-03-23
CUST_0077,TXN_00001447,451.57,2023-01-21
CUST_0021,TXN_00001448,776.62,2023-04-13
CUST_0040,TXN_00001449,152.0,2023-11-16
CUST_0070,TXN_00001450,752.52,2023-05-25
CUST_0005,TXN_00001451,700.25,2023-07-02
CUST_0094,TXN_00001452,830.76,2023-10-07
CUST_0064,TXN_00001453,373.83,2023-11-04
CUST_0024,TXN_00001454,909.46,2023-08-22
CUST_0062,TXN_00001455,427.55,2023-04-28
CUST_0087,TXN_00001456,806.88,2023-11-15
CUST_0002,TXN_00001457,405.86,2023-06-13
CUST_0049,TXN_00001458,679.94,2023-03-05
CUST_0070,TXN_00001459,920.52,2023-09-13
CUST_0062,TXN_00001460,137.43,2023-12-30
CUST_0044,TXN_00001461,526.03,2023-05-21
CUST_0013,TXN_00001462,307.97,2023-06-01
CUST_0050,TXN_00001463,917.92,2023-07-05
CUST_0098,TXN_00001464,785.69,2023-03-18
CUST_0006,TXN_00001465,450.5,2023-01-03
CUST_0042,TXN_00001466,239.65,2023-04-10
CUST_0083,TXN_00001467,784.78,2023-08-01
CUST_0046,TXN_00001468,593.73,2023-09-27
CUST_0083,TXN_00001469,605.7,2023-12-26
CUST_0054,TXN_00001470,832.98,2023-09-21
CUST_0100,TXN_00001471,47.43,2023-03-11
CUST_0015,TXN_00001472,814.08,2023-07-14
CUST_0083,TXN_00001473,175.12,2023-03-02
CUST_0078,TXN_00001474,466.71,2023-12-18
CUST_0099,TXN_00001475,318.1,2023-12-22
CUST_0053,TXN_00001476,822.38,2023-10-25
CUST_0016,TXN_00001477,409.52,2023-05-26
CUST_0034,TXN_00001478,769.02,2023-09-08
CUST_0026,TXN_00001479,300.4,2023-07-28
CUST_0068,TXN_00001480,831.44,2023-02-26
CUST_0086,TXN_00001481,801.14,2023-02-17
CUST_0089,TXN_00001482,659.9,2023-10-20
CUST_0029,TXN_00001483,609.13,2023-08-17
CUST_0073,TXN_00001484,282.31,2023-04-10
CUST_0058,TXN_00001485,513.35,2023-06-15
CUST_0047,TXN_00001486,982.44,2023-05-23
CUST_0069,TXN_00001487,638.49,2023-12-25
CUST_0033,TXN_00001488,199.33,2023-12-07
CUST_0072,TXN_00001489,684.6,2023-08-31
CUST_0013,TXN_00001490,885.6,2023-03-27
CUST_0058,TXN_00001491,78.69,2023-07-09
CUST_0074,TXN_00001492,770.15,2023-04-30
CUST_0033,TXN_00001493,734.48,2023-07-25
CUST_0075,TXN_00001494,244.77,2023-10-28
CUST_0066,TXN_00001495,821.68,2023-05-25
CUST_0051,TXN_00001496,713.34,2023-03-29
CUST_0001,TXN_00001497,195.21,2023-01-13
CUST_0024,TXN_00001498,769.01,2023-02-27
CUST_0068,TXN_00001499,63.21,2023-12-09
CUST_0077,TXN_00001500,255.06,2023-05-01
CUST_0074,TXN_00001501,689.05,2023-09-25
CUST_0084,TXN_00001502,801.21,2023-10-30
CUST_0044,TXN_00001503,346.54,2023-04-28
CUST_0033,TXN_00001504,820.69,2023-12-28
CUST_0028,TXN_00001505,114.52,2023-04-26
CUST_0068,TXN_00001506,156.74,2023-11-25
CUST_0070,TXN_00001507,940.68,2023-09-01
CUST_0072,TXN_00001508,951.26,2023-07-15
CUST_0092,TXN_00001509,348.56,2023-04-15
CUST_0038,TXN_00001510,210.27,2023-10-03
CUST_0068,TXN_00001511,747.01,2023-01-16
CUST_0054,TXN_00001512,155.08,2023-11-06
CUST_0044,TXN_00001513,823.79,2023-05-05
CUST_0097,TXN_00001514,312.1,2023-10-05
CUST_0021,TXN_00001515,365.77,2023-05-12
CUST_0100,TXN_00001516,27.48,2023-03-26
CUST_0015,TXN_00001517,294.64,2023-11-03
CUST_0019,TXN_00001518,361.28,2023-10-03
CUST_0078,TXN_00001519,779.23,2023-06-07
CUST_0008,TXN_00001520,908.7,2023-02-19
CUST_0058,TXN_00001521,862.6,2023-03-08
CUST_0010,TXN_00001522,475.03,2023-11-26
CUST_0010,TXN_00001523,952.75,2023-07-03
CUST_0017,TXN_00001524,515.91,2023-04-02
CUST_0042,TXN_00001525,425.9,2023-04-11
CUST_0012,TXN_00001526,48.42,2023-02-08
CUST_0019,TXN_00001527,693.99,2023-07-19
CUST_0010,TXN_00001528,662.7,2023-03-28
CUST_0038,TXN_00001529,508.01,2023-09-11
CUST_0064,TXN_00001530,395.78,2023-04-08
CUST_0054,TXN_00001531,357.7,2023-09-22
CUST_0005,TXN_00001532,194.36,2023-01-07
CUST_0008,TXN_00001533,140.11,2023-01-13
CUST_0092,TXN_00001534,878.04,2023-06-19
CUST_0085,TXN_00001535,361.47,2023-02-21
CUST_0074,TXN_00001536,724.23,2023-06-22
CUST_0039,TXN_00001537,384.5,2023-12-16
CUST_0100,TXN_00001538,370.91,2023-03-31
CUST_0090,TXN_00001539,920.75,2023-01-04
CUST_0065,TXN_00001540,314.92,2023-10-10
CUST_0067,TXN_00001541,575.1,2023-02-25
CUST_0080,TXN_00001542,281.19,2023-01-02
CUST_0071,TXN_00001543,456.17,2023-11-30
CUST_0024,TXN_00001544,708.01,2023-06-29
CUST_0093,TXN_00001545,288.88,2023-06-02
CUST_0064,TXN_00001546,930.12,2023-01-26
CUST_0010,TXN_00001547,561.75,2023-08-15
CUST_0075,TXN_00001548,611.2,2023-08-26
CUST_0099,TXN_00001549,441.43,2023-12-30
CUST_0039,TXN_00001550,729.64,2023-02-20
CUST_0096,TXN_00001551,403.36,2023-02-19
CUST_0047,TXN_00001552,779.93,2023-11-30
CUST_0096,TXN_00001553,672.75,2023-06-09
CUST_0011,TXN_00001554,421.58,2023-05-15
CUST_0001,TXN_00001555,877.23,2023-02-22
CUST_0087,TXN_00001556,64.32,2023-07-14
CUST_0008,TXN_00001557,83.87,2023-10-03
CUST_0011,TXN_00001558,730.3,2023-06-19
CUST_0074,TXN_00001559,782.17,2023-05-29
CUST_0009,TXN_00001560,29.28,2023-05-05
CUST_0086,TXN_00001561,676.02,2023-12-02
CUST_0063,TXN_00001562,38.12,2023-05-03
CUST_0079,TXN_00001563,911.75,2023-07-15
CUST_0077,TXN_00001564,681.72,2023-10-14
CUST_0034,TXN_00001565,421.42,2023-01-08
CUST_0070,TXN_00001566,946.48,2023-02-18
CUST_0099,TXN_00001567,537.56,2023-01-23
CUST_0096,TXN_00001568,110.29,2023-03-24
CUST_0098,TXN_00001569,912.2,2023-04-05
CUST_0065,TXN_00001570,191.6,2023-07-04
CUST_0049,TXN_00001571,966.27,2023-05-03
CUST_0020,TXN_00001572,759.45,2023-12-09
CUST_0096,TXN_00001573,843.67,2023-12-31
CUST_0054,TXN_00001574,337.9,2023-12-01
CUST_0096,TXN_00001575,886.55,2023-09-08
CUST_0004,TXN_00001576,688.62,2023-12-18
CUST_0057,TXN_00001577,262.0,2023-09-28
CUST_0043,TXN_00001578,83.03,2023-07-30
CUST_0048,TXN_00001579,11.49,2023-12-08
CUST_0030,TXN_00001580,951.19,2023-06-15
CUST_0084,TXN_00001581,836.47,2023-07-14
CUST_0042,TXN_00001582,322.04,2023-07-02
CUST_0037,TXN_00001583,80.66,2023-04-18
CUST_0068,TXN_00001584,497.64,2023-07-29
CUST_0047,TXN_00001585,361.67,2023-09-22
CUST_0075,TXN_00001586,259.79,2023-12-11
CUST_0085,TXN_00001587,771.96,2023-02-15
CUST_0071,TXN_00001588,136.72,2023-12-19
CUST_0005,TXN_00001589,216.43,2023-03-17
CUST_0010,TXN_00001590,907.66,2023-07-23
CUST_0077,TXN_00001591,849.75,2023-04-18
CUST_0023,TXN_00001592,485.59,2023-06-18
CUST_0060,TXN_00001593,356.74,2023-11-27
CUST_0002,TXN_00001594,10.39,2023-11-30
CUST_0050,TXN_00001595,174.33,2023-08-28
CUST_0050,TXN_00001596,259.69,2023-03-03
CUST_0058,TXN_00001597,374.19,2023-03-09
CUST_0066,TXN_00001598,422.31,2023-09-11
CUST_0022,TXN_00001599,787.81,2023-07-04
CUST_0046,TXN_00001600,627.7,2023-07-14
CUST_0089,TXN_00001601,153.53,2023-02-24
CUST_0075,TXN_00001602,454.93,2023-02-01
CUST_0051,TXN_00001603,927.98,2023-03-05
CUST_0001,TXN_00001604,156.56,2023-10-12
CUST_0065,TXN_00001605,219.83,2023-05-31
CUST_0052,TXN_00001606,410.42,2023-10-12
CUST_0040,TXN_00001607,322.62,2023-04-15
CUST_0078,TXN_00001608,464.44,2023-08-06
CUST_0003,TXN_00001609,385.05,2023-08-04
CUST_0085,TXN_00001610,55.15,2023-12-04
CUST_0073,TXN_00001611,535.68,2023-09-15
CUST_0082,TXN_00001612,653.75,2023-10-14
CUST_0092,TXN_00001613,577.12,2023-04-14
CUST_0008,TXN_00001614,618.78,2023-10-10
CUST_0088,TXN_00001615,567.95,2023-12-01
CUST_0090,TXN_00001616,825.66,2023-10-09
CUST_0095,TXN_00001617,115.42,2023-02-26
CUST_0084,TXN_00001618,375.81,2023-01-15
CUST_0088,TXN_00001619,114.89,2023-06-23
CUST_0012,TXN_00001620,440.77,2023-09-04
CUST_0096,TXN_00001621,769.81,2023-01-24
CUST_0097,TXN_00001622,908.18,2023-03-18
CUST_0049,TXN_00001623,210.26,2023-11-22
CUST_0044,TXN_00001624,667.12,2023-06-19
CUST_0099,TXN_00001625,586.02,2023-08-14
CUST_0077,TXN_00001626,69.61,2023-05-12
CUST_0098,TXN_00001627,942.51,2023-10-24
CUST_0020,TXN_00001628,450.08,2023-04-10
CUST_0018,TXN_00001629,867.99,2023-12-03
CUST_0100,TXN_00001630,662.93,2023-03-20
CUST_0095,TXN_00001631,397.0,2023-12-08
CUST_0063,TXN_00001632,276.68,2023-09-17
CUST_0100,TXN_00001633,325.71,2023-05-13
CUST_0036,TXN_00001634,689.36,2023-05-14
CUST_0018,TXN_00001635,846.28,2023-08-06
CUST_0066,TXN_00001636,418.18,2023-01-19
CUST_0025,TXN_00001637,801.34,2023-08-27
CUST_0058,TXN_00001638,216.7,2023-06-01
CUST_0081,TXN_00001639,987.35,2023-12-25
CUST_0053,TXN_00001640,366.55,2023-05-08
CUST_0074,TXN_00001641,843.79,2023-12-26
CUST_0073,TXN_00001642,880.11,2023-02-27
CUST_0077,TXN_00001643,111.34,2023-09-21
CUST_0013,TXN_00001644,352.44,2023-04-02
CUST_0010,TXN_00001645,652.54,2023-07-05
CUST_0054,TXN_00001646,238.28,2023-01-03
CUST_0090,TXN_00001647,735.4,2023-12-01
CUST_0017,TXN_00001648,919.22,2023-05-25
CUST_0100,TXN_00001649,893.53,2023-06-24
CUST_0030,TXN_00001650,13.8,2023-02-07
CUST_0064,TXN_00001651,462.48,2023-10-05
CUST_0080,TXN_00001652,958.33,2023-12-26
CUST_0051,TXN_00001653,987.11,2023-08-18
CUST_0075,TXN_00001654,110.79,2023-10-29
CUST_0094,TXN_00001655,514.69,2023-11-05
CUST_0012,TXN_00001656,512.0,2023-01-27
CUST_0041,TXN_00001657,168.96,2023-11-14
CUST_0047,TXN_00001658,199.26,2023-06-01
CUST_0031,TXN_00001659,557.76,2023-01-24
CUST_0081,TXN_00001660,97.93,2023-04-21
CUST_0061,TXN_00001661,751.98,2023-04-19
CUST_0070,TXN_00001662,461.72,2023-11-24
CUST_0084,TXN_00001663,387.12,2023-10-16
CUST_0085,TXN_00001664,988.59,2023-06-19
CUST_0059,TXN_00001665,401.27,2023-10-06
CUST_0001,TXN_00001666,768.36,2023-04-08
CUST_0033,TXN_00001667,591.48,2023-08-16
CUST_0077,TXN_00001668,885.04,2023-11-17
CUST_0025,TXN_00001669,130.86,2023-11-19
CUST_0059,TXN_00001670,676.94,2023-07-14
CUST_0079,TXN_00001671,318.13,2023-12-27
CUST_0083,TXN_00001672,436.25,2023-05-22
CUST_0098,TXN_00001673,803.26,2023-03-25
CUST_0038,TXN_00001674,690.58,2023-04-11
CUST_0074,TXN_00001675,661.89,2023-07-31
CUST_0079,TXN_00001676,829.39,2023-08-28
CUST_0015,TXN_00001677,268.27,2023-03-04
CUST_0065,TXN_00001678,383.01,2023-05-11
CUST_0047,TXN_00001679,786.66,2023-01-19
CUST_0066,TXN_00001680,967.04,2023-12-14
CUST_0032,TXN_00001681,529.01,2023-01-12
CUST_0039,TXN_00001682,221.46,2023-12-31
CUST_0050,TXN_00001683,287.19,2023-03-07
CUST_0036,TXN_00001684,99.92,2023-11-24
CUST_0047,TXN_00001685,510.67,2023-10-06
CUST_0039,TXN_00001686,612.87,2023-12-19
CUST_0032,TXN_00001687,586.3,2023-12-03
CUST_0092,TXN_00001688,431.89,2023-07-12
CUST_0084,TXN_00001689,185.81,2023-11-30
CUST_0007,TXN_00001690,774.26,2023-10-15
CUST_0083,TXN_00001691,191.06,2023-01-08
CUST_0061,TXN_00001692,963.23,2023-02-16
CUST_0095,TXN_00001693,509.28,2023-04-08
CUST_0052,TXN_00001694,692.11,2023-01-22
CUST_0088,TXN_00001695,399.07,2023-12-01
CUST_0047,TXN_00001696,154.62,2023-10-02
CUST_0080,TXN_00001697,866.34,2023-03-15
CUST_0007,TXN_00001698,912.56,2023-06-17
CUST_0100,TXN_00001699,649.73,2023-01-09
CUST_0094,TXN_00001700,836.65,2023-04-12
CUST_0068,TXN_00001701,839.61,2023-06-25
CUST_0094,TXN_00001702,870.59,2023-02-12
CUST_0032,TXN_00001703,884.29,2023-10-02
CUST_0096,TXN_00001704,588.53,2023-07-14
CUST_0076,TXN_00001705,931.19,2023-10-09
CUST_0048,TXN_00001706,772.74,2023-05-31
CUST_0082,TXN_00001707,536.2,2023-04-10
CUST_0089,TXN_00001708,629.25,2023-06-24
CUST_0098,TXN_00001709,883.07,2023-10-02
CUST_0078,TXN_00001710,838.35,2023-09-06
CUST_0053,TXN_00001711,646.73,2023-09-09
CUST_0032,TXN_00001712,673.11,2023-07-15
CUST_0045,TXN_00001713,358.42,2023-08-14
CUST_0088,TXN_00001714,765.11,2023-02-14
CUST_0005,TXN_00001715,342.58,2023-09-28
CUST_0055,TXN_00001716,695.21,2023-04-21
CUST_0038,TXN_00001717,126.06,2023-11-15
CUST_0018,TXN_00001718,797.47,2023-03-14
CUST_0038,TXN_00001719,18.73,2023-06-21
CUST_0090,TXN_00001720,611.07,2023-12-16
CUST_0048,TXN_00001721,457.23,2023-02-13
CUST_0009,TXN_00001722,887.7,2023-02-12
CUST_0035,TXN_00001723,784.59,2023-08-08
CUST_0010,TXN_00001724,737.14,2023-05-03
CUST_0075,TXN_00001725,241.63,2023-04-03
CUST_0061,TXN_00001726,667.2,2023-03-10
CUST_0015,TXN_00001727,282.9,2023-06-15
CUST_0029,TXN_00001728,545.65,2023-05-02
CUST_0071,TXN_00001729,43.64,2023-12-26
CUST_0018,TXN_00001730,115.67,2023-02-17
CUST_0061,TXN_00001731,952.93,2023-09-04
CUST_0092,TXN_00001732,925.26,2023-03-13
CUST_0072,TXN_00001733,662.7,2023-01-03
CUST_0037,TXN_00001734,127.23,2023-02-03
CUST_0011,TXN_00001735,51.82,2023-10-29
CUST_0028,TXN_00001736,569.85,2023-07-23
CUST_0010,TXN_00001737,896.63,2023-08-10
CUST_0020,TXN_00001738,577.06,2023-06-03
CUST_0073,TXN_00001739,109.27,2023-12-14
CUST_0096,TXN_00001740,85.4,2023-09-21
CUST_0042,TXN_00001741,221.2,2023-04-27
CUST_0100,TXN_00001742,875.44,2023-11-30
CUST_0044,TXN_00001743,94.12,2023-05-14
CUST_0021,TXN_00001744,141.21,2023-08-28
CUST_0042,TXN_00001745,839.36,2023-05-07
CUST_0017,TXN_00001746,722.94,2023-09-23
CUST_0009,TXN_00001747,634.42,2023-03-15
CUST_0034,TXN_00001748,219.95,2023-10-21
CUST_0067,TXN_00001749,699.92,2023-07-09
CUST_0056,TXN_00001750,241.43,2023-01-14
CUST_0037,TXN_00001751,826.72,2023-12-10
CUST_0090,TXN_00001752,630.21,2023-08-04
CUST_0071,TXN_00001753,315.51,2023-05-11
CUST_0095,TXN_00001754,202.23,2023-03-11
CUST_0076,TXN_00001755,111.38,2023-10-24
CUST_0066,TXN_00001756,810.87,2023-05-16
CUST_0093,TXN_00001757,705.77,2023-04-05
CUST_0081,TXN_00001758,887.28,2023-07-23
CUST_0045,TXN_00001759,419.27,2023-09-28
CUST_0058,TXN_00001760,794.38,2023-12-12
CUST_0074,TXN_00001761,961.41,2023-07-27
CUST_0085,TXN_00001762,807.71,2023-02-24
CUST_0090,TXN_00001763,918.95,2023-05-25
CUST_0093,TXN_00001764,474.42,2023-02-15
CUST_0037,TXN_00001765,588.87,2023-06-19
CUST_0017,TXN_00001766,308.86,2023-10-12
CUST_0014,TXN_00001767,190.51,2023-01-09
CUST_0034,TXN_00001768,26.8,2023-09-14
CUST_0030,TXN_00001769,217.94,2023-09-15
CUST_0066,TXN_00001770,49.37,2023-01-15
CUST_0092,TXN_00001771,61.51,2023-02-21
CUST_0097,TXN_00001772,374.76,2023-09-04
CUST_0056,TXN_00001773,891.54,2023-02-01
CUST_0069,TXN_00001774,767.72,2023-06-06
CUST_0028,TXN_00001775,404.77,2023-01-27
CUST_0026,TXN_00001776,399.98,2023-03-09
CUST_0053,TXN_00001777,103.74,2023-01-04
CUST_0050,TXN_00001778,119.76,2023-10-19
CUST_0059,TXN_00001779,938.85,2023-02-17
CUST_0022,TXN_00001780,815.5,2023-04-13
CUST_0027,TXN_00001781,917.79,2023-03-03
CUST_0053,TXN_00001782,428.06,2023-10-21
CUST_0071,TXN_00001783,686.44,2023-03-21
CUST_0051,TXN_00001784,923.54,2023-07-14
CUST_0059,TXN_00001785,184.88,2023-11-24
CUST_0094,TXN_00001786,556.93,2023-07-15
CUST_0029,TXN_00001787,370.75,2023-08-16
CUST_0012,TXN_00001788,178.14,2023-03-31
CUST_0019,TXN_00001789,802.17,2023-03-26
CUST_0014,TXN_00001790,796.0,2023-08-06
CUST_0009,TXN_00001791,648.03,2023-09-08
CUST_0049,TXN_00001792,489.1,2023-01-29
CUST_0055,TXN_00001793,230.68,2023-07-29
CUST_0027,TXN_00001794,144.03,2023-10-07
CUST_0034,TXN_00001795,235.45,2023-08-31
CUST_0053,TXN_00001796,988.73,2023-10-15
CUST_0001,TXN_00001797,580.93,2023-08-07
CUST_0093,TXN_00001798,214.25,2023-12-21
CUST_0042,TXN_00001799,424.25,2023-02-19
CUST_0054,TXN_00001800,662.44,2023-03-25
CUST_0026,TXN_00001801,58.84,2023-05-14
CUST_0055,TXN_00001802,393.62,2023-11-25
CUST_0022,TXN_00001803,748.29,2023-06-15
CUST_0083,TXN_00001804,137.75,2023-03-03
CUST_0095,TXN_00001805,983.57,2023-06-15
CUST_0034,TXN_00001806,431.04,2023-07-22
CUST_0009,TXN_00001807,632.26,2023-12-17
CUST_0100,TXN_00001808,647.56,2023-05-14
CUST_0023,TXN_00001809,97.05,2023-08-24
CUST_0022,TXN_00001810,311.28,2023-03-27
CUST_0006,TXN_00001811,893.08,2023-01-20
CUST_0022,TXN_00001812,389.5,2023-04-14
CUST_0094,TXN_00001813,818.87,2023-08-21
CUST_0070,TXN_00001814,847.51,2023-05-30
CUST_0012,TXN_00001815,952.86,2023-06-21
CUST_0042,TXN_00001816,95.12,2023-03-15
CUST_0014,TXN_00001817,573.0,2023-10-21
CUST_0064,TXN_00001818,679.04,2023-09-17
CUST_0082,TXN_00001819,176.79,2023-09-30
